bin,stage,method,1_completeness_arc,1_contamination_arc,1_completeness_bac,1_contamination_bac,2_completeness,2_contamination,2_num_markers,3_completeness,3_contamination,coding_density,knn_score,taxonomy,taxonomy_level,notes
s8__Otu24.0,3,markers + neural network,0.5072464,0.10869565,0.9537037,0.10185185,0.9903846153846154,0.12793803826356545,312.0,1.0,0.05099213746356586,0.0012803388670874906,0.4175176,Actinomycetota,phylum,
s6__Otu2080.0,2,markers,0.46376812,0.1594203,0.8981481,0.16666667,0.903104754962403,0.3473479948253558,773.0,0.8711070074972529,0.2801187380078779,0.0019869059639751148,0.43180192,Flavobacteriaceae,family,
s0__Otu1016.0,3,markers + neural network,0.33333334,0.14492753,0.6388889,0.18518518,0.7349397590361446,0.25502008032128515,249.0,0.7486841147337382,0.17709698533124876,0.0016764602138814512,0.2731633,Bacteria,superkingdom,
s8__Otu894.0,3,markers + neural network,0.41304347,0.1884058,0.8240741,0.21296297,0.8650272556992827,0.29262295081967216,610.0,0.8244347355292782,0.23876821222091626,0.00201860560260947,0.4031548,Rhodobacterales,order,
s4__Otu256,2,markers,0.47826087,0.2173913,0.9074074,0.14814815,0.9608997953110847,0.3226147527280061,552.0,0.978414649345296,0.22438485482943799,0.0015619121656197457,0.40362716,Chlorobiales,order,
s2__Otu150.0,3,markers + neural network,0.49275362,0.07971015,1.0,0.009259259,0.9943342776203966,0.05240793201133145,706.0,1.0,0.0344616958270186,0.0010673404475160368,0.6154536,Flavobacteriaceae,family,
s4__Otu44.0,3,markers + neural network,0.49275362,0.06521739,0.9907407,0.0,0.996141975308642,0.002829218168317536,648.0,1.0,0.0,0.0009775440189787991,0.68755746,Tenacibaculum,genus,
s7__Otu525.0,3,markers + neural network,0.47826087,0.2173913,0.962963,0.21296297,0.9672538943407012,0.2591366651581555,738.0,0.9752698694518172,0.216612847094889,0.0014207619617683533,0.46707422,Colwelliaceae,family,
s6__Otu597.0,2,markers,0.51449275,0.23913044,0.8888889,0.23148148,0.9375,0.3042929389260032,264.0,0.9507442406214455,0.18647982025072402,0.0016123020643013257,0.348644,Spirochaetales,order,
s0__Otu1399,2,markers,0.36956522,0.16666667,0.712963,0.2037037,0.7705930807248764,0.3176825836030812,607.0,0.6948674211027734,0.2699750690017503,0.0024681204758431065,0.40044707,Sulfurimonas,genus,
s9__RNODE_150_length_1379_cov_3.97642,1,rejected,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,83.0,0.6088975925644066,0.0,0.0016873753643196808,0.02563743,-,-,
s5__Otu2078,2,markers,0.7463768,0.2173913,0.44444445,0.2037037,0.834492771314538,0.38405796216881793,575.0,0.7510040989934771,0.2959891904333505,0.0023812044089559794,0.41819876,Methanococcales,order,
s6__Otu927,3,markers + neural network,0.39130434,0.17391305,0.6851852,0.14814815,0.7668067226890757,0.28991596638655465,238.0,0.7705945878781169,0.17102389410357788,0.0012539623974388682,0.27340582,Bacteria,superkingdom,
s2__Otu605,3,markers + neural network,0.42753622,0.14492753,0.8148148,0.16666667,0.8740234375,0.2545573115348816,256.0,0.8621348383903316,0.2054602573243596,0.002021266631713916,0.3854042,Bacteria,superkingdom,
s0__RNODE_470_length_2095_cov_7.42232,1,rejected,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.6065321787311836,0.0,0.0005821954059489785,0.0,Bacteria,superkingdom,
s1__Otu1182,3,markers + neural network,0.3115942,0.0942029,0.6388889,0.12037037,0.6062616103188285,0.15328212290502793,716.0,0.6317723653563456,0.18006704256344236,0.0028961587377030772,0.40025613,Streptococcus,genus,
s7__Otu980,2,markers,0.4347826,0.1521739,0.8796296,0.2685185,0.882484890244149,0.3201754473734766,1159.0,0.8369869435573525,0.2762840847658353,0.0024694055682643306,0.4465009,Bacillus,genus,
s2__Otu1337,3,markers + neural network,0.5217391,0.11594203,0.9907407,0.018518519,1.0,0.027954704948797853,471.0,1.0,0.0031619372521290642,0.0011435279794773687,0.5604059,Clostridium,genus,
s2__Otu467,2,markers,0.45652175,0.20289855,0.8425926,0.23148148,0.9024201853759012,0.35650527906958035,971.0,0.8617997693982202,0.2664323693931646,0.002235486167249448,0.42112982,Vibrionaceae,family,
s1__Otu1278.0,2,markers,0.42028984,0.18115942,0.8148148,0.22222222,0.8899177268699363,0.3523405334095896,648.0,0.8530717329421297,0.27657003874526553,0.0017447131888577343,0.42037505,Tenacibaculum,genus,
s5__Otu1383,3,markers + neural network,0.36956522,0.13043478,0.6481481,0.1388889,0.6673951048951049,0.20124318938711028,858.0,0.6320036596145365,0.22599073294999247,0.002744037591985105,0.38128886,Vibrionaceae,family,
s7__Otu523,2,markers,0.4057971,0.1884058,0.8425926,0.22222222,0.8843350043663611,0.34230767763577974,832.0,0.8453473794368827,0.26824500280398,0.0021957450844977107,0.43360877,Erythrobacteraceae,family,
s7__Otu2016.0,2,markers,0.2173913,0.057971016,0.4537037,0.1388889,0.531074267578125,0.1736,625.0,0.6004251794032534,0.19126108281600518,0.0028467313175715814,0.33006552,Hyphomicrobiales,order,
s7__Otu687,3,markers + neural network,0.76811594,0.1594203,0.42592594,0.1388889,0.8098360655737705,0.29453550244941085,305.0,0.7489920233425037,0.25032352091162985,0.0020980054643505957,0.3887167,Euryarchaeota,phylum,
s2__Otu376,3,markers + neural network,0.73188406,0.0942029,0.42592594,0.10185185,0.6099493222544855,0.08365019011406843,263.0,0.6957518442486283,0.08746702901165429,0.0013383781080242483,0.3488639,Thermoprotei,class,
s7__Otu107,3,markers + neural network,0.49275362,0.20289855,0.9814815,0.14814815,0.9894593253968254,0.24073484208848742,1008.0,0.9842426071019585,0.19829629442394395,0.0015265367864230267,0.51219124,Vibrionaceae,family,
s9__Otu1334,2,markers,0.3478261,0.123188406,0.7037037,0.14814815,0.7863636363636364,0.3025568181818182,880.0,0.7063006757838879,0.2433614034586935,0.0023655796308455533,0.36829895,Vibrionaceae,family,
s9__Otu1876,3,markers + neural network,0.36956522,0.10144927,0.7314815,0.14814815,0.7810655924479166,0.2867036675347222,1125.0,0.6869362437831963,0.26116952645231695,0.0025149010516627157,0.3863414,Pseudomonas,genus,
s7__Otu179,2,markers,0.36231884,0.23913044,0.6759259,0.17592593,0.7852813720703125,0.3053977272727273,880.0,0.7124030320448005,0.26295139597405603,0.002347309283378796,0.38321263,Shewanella,genus,
s5__Otu232.0,3,markers + neural network,0.49275362,0.057971016,1.0,0.009259259,1.0,0.0014970059880239522,668.0,1.0,0.0,0.0010647098255672986,0.6959391,Flavobacterium,genus,
s5__Otu1129,2,markers,0.39855072,0.17391305,0.8148148,0.25925925,0.7681221635374305,0.33162101327556454,584.0,0.702740411145391,0.25061818725889223,0.002053416174081063,0.3432245,Cellvibrionaceae,family,
s4__Otu596,2,markers,0.39855072,0.18115942,0.8333333,0.2037037,0.848841795447277,0.34236111557274534,1368.0,0.7784425516641893,0.28497523537874575,0.002374316810294131,0.4440624,Vibrio,genus,
s7__Otu235.0,3,markers + neural network,0.5,0.16666667,1.0,0.18518518,0.9958913461699491,0.291389784245629,933.0,0.9993706752795611,0.21674917725791598,0.001640951405885117,0.48611048,Marinobacter,genus,
s2__Otu2423,3,markers + neural network,0.3043478,0.16666667,0.6203704,0.14814815,0.6789031830087875,0.1882972653812656,1202.0,0.6153971987575714,0.2320124912980155,0.002756399232497879,0.3992195,Vibrio,genus,
s0__Otu1093,3,markers + neural network,0.48550725,0.08695652,1.0,0.037037037,0.9915966386554622,0.09733894091694295,476.0,1.0,0.07980367343849165,0.0013137836090133163,0.54153514,Micrococcales,order,
s1__Otu554,2,markers,0.9057971,0.24637681,0.46296296,0.17592593,0.9185823754789272,0.30842911877394635,261.0,0.9163965498664232,0.2031598790778145,0.002174121639706885,0.38641492,Euryarchaeota,phylum,
s0__Otu67.0,3,markers + neural network,0.5,0.07971015,1.0,0.009259259,1.0,0.0,462.0,0.9822242755377132,0.0,0.0012120613304736749,0.5863931,Pseudomonadota,phylum,
s3__Otu24.0,3,markers + neural network,0.5072464,0.057971016,0.9814815,0.018518519,1.0,0.003048780487804878,328.0,0.9787317564060851,0.0,0.0010397511062118809,0.50890017,Actinomycetota,phylum,
s3__Otu110.0,3,markers + neural network,0.48550725,0.1594203,0.9814815,0.19444445,0.9760324483775811,0.2935524549456121,678.0,0.9721843620074956,0.22913547314406063,0.0013903645819369043,0.50831175,Flavobacteriaceae,family,
s3__Otu89,3,markers + neural network,1.0,0.02173913,0.5277778,0.027777778,1.0,0.03356282271944923,581.0,1.0,0.01609295492972173,0.0013157560983244347,0.72834575,Thermococcaceae,family,
s9__Otu605,3,markers + neural network,0.3768116,0.123188406,0.712963,0.2037037,0.7769869332635955,0.2722419928825623,281.0,0.727551123766275,0.22371134855051936,0.00226440808386235,0.3637988,Bacillota,phylum,
s7__Otu564,2,markers,0.2753623,0.08695652,0.5185185,0.06481481,0.5875169020432692,0.1736842228816106,1235.0,0.6034704004042545,0.21124778281896267,0.002661372886552326,0.37094322,Shewanella,genus,
s4__RNODE_392_length_2136_cov_7.00284,1,rejected,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,159.0,0.6076586280999773,0.0,0.0005774783445620789,0.030481623,Bacteria,superkingdom,
s0__RNODE_528_length_4221_cov_4.74329,1,rejected,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.6062589956348533,0.0,0.0009839212862970963,0.016983582,Bacteria,superkingdom,
s9__Otu40.0,3,markers + neural network,0.49275362,0.036231883,0.962963,0.018518519,1.0,0.0482026174956677,408.0,0.9970067416118649,0.10568259511763645,0.000918582703720022,0.60868114,Alphaproteobacteria,class,
s9__Otu499,2,markers,0.81884056,0.23188406,0.41666666,0.17592593,0.8537078050789854,0.30047721694744634,454.0,0.7907273594371538,0.2854410466489439,0.0019025331258585223,0.42869323,Thermoproteaceae,family,
s1__Otu395,2,markers,0.38405797,0.1521739,0.7222222,0.22222222,0.8211273070304624,0.3457661597959457,992.0,0.7236873130463292,0.25935378915639284,0.0023482615170739058,0.38188216,Vibrionaceae,family,
s2__Otu1027,3,markers + neural network,0.36231884,0.20289855,0.5925926,0.16666667,0.6526508226691042,0.23232783957416875,547.0,0.6508936739816737,0.21369362406558193,0.0028521639772874693,0.3333956,Burkholderiales,order,
s3__Otu930,3,markers + neural network,0.4057971,0.21014492,0.7592593,0.3148148,0.7832585493010791,0.28419282511210764,446.0,0.7175979475422298,0.2643502294559391,0.0019925477656510134,0.41826686,Gammaproteobacteria,class,
s3__Otu491.0,3,markers + neural network,0.34057972,0.08695652,0.6851852,0.11111111,0.7031330414567564,0.2096290401077895,611.0,0.6761145584382748,0.19275085352980884,0.0022298536552152618,0.37815657,Flavobacterium,genus,
s3__Otu395,2,markers,0.5,0.1884058,0.9351852,0.24074075,0.9577211684508141,0.35163354826954274,1021.0,0.9402342057693227,0.24034600727657915,0.001860835715680059,0.44000134,Vibrionaceae,family,
s3__Otu68,3,markers + neural network,0.5072464,0.0942029,1.0,0.009259259,0.9927760577915377,0.01668386784131313,969.0,0.9960241746695427,0.0,0.001208999886196024,0.65351504,Vibrionaceae,family,
s0__RNODE_390_length_5825_cov_8.78167,1,rejected,0.0,0.0,0.0,0.0,0.007407407407407408,0.0,135.0,0.6079178853852908,0.0,0.00020223934106745602,0.02881744,Bacteria,superkingdom,
s1__RNODE_343_length_2376_cov_8.77188,1,rejected,0.0,0.0,0.0,0.0,0.004608294930875576,0.0,217.0,0.6073967727175835,0.0,0.00042531473290234774,0.025693784,Bacteria,superkingdom,
s5__Otu2438,3,markers + neural network,0.67391306,0.1594203,0.41666666,0.1574074,0.7755598481923285,0.29958412331491424,521.0,0.6881171537652111,0.2674872496473919,0.0015079794110043011,0.41963324,Nitrososphaerota,phylum,
s1__Otu137.0,3,markers + neural network,0.51449275,0.13768116,1.0,0.074074075,1.0,0.03287384970146313,1140.0,0.9983717341507289,0.010377829846708195,0.0012262986098680784,0.7292785,Alteromonas,genus,
s0__Otu1184,2,markers,0.2826087,0.07971015,0.5,0.055555556,0.5691231758363785,0.13524864565941594,992.0,0.6198820791142937,0.16167281212940693,0.002768449307285836,0.3726193,Acinetobacter,genus,
s2__Otu157.0,3,markers + neural network,0.5,0.123188406,1.0,0.12037037,0.9976047904191617,0.12904191616766467,835.0,1.0,0.10216875916272328,0.0014552003487148097,0.5964091,Halomonas,genus,
s7__Otu1126,2,markers,0.4347826,0.21014492,0.7685185,0.19444445,0.8728070587281757,0.34939272490590206,494.0,0.817357583850868,0.25720410546976735,0.002345668932388942,0.3854748,Pseudomonadota,phylum,
s8__Otu88.0,3,markers + neural network,0.5,0.057971016,1.0,0.0,0.9994871794871795,0.006153846153846154,975.0,1.0,0.0,0.001105807923728439,0.74499625,Psychrobacter,genus,
s7__Otu352.1,3,markers + neural network,0.5,0.18115942,1.0,0.12037037,0.9888020515441894,0.18684895038604737,640.0,0.9980531920893816,0.1723928902290378,0.0014033713984267944,0.5186625,Gammaproteobacteria,class,
s2__RNODE_229_length_2135_cov_3.06673,1,rejected,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.606435639225184,0.0,0.0010873736727644876,0.016996732,Bacteria,superkingdom,
s8__Otu226,2,markers,0.46376812,0.22463769,0.9166667,0.25925925,0.9157904174676328,0.3416141225211126,951.0,0.8829686347661144,0.2543735041225788,0.0020643377910848897,0.4210586,Vibrionaceae,family,
s3__Otu856.0,3,markers + neural network,0.42028984,0.2173913,0.7592593,0.17592593,0.8368254484953703,0.2860493751808449,675.0,0.7647235462825289,0.24890683516587894,0.002328689841709898,0.4145157,Rhodobacterales,order,
s9__Otu157.0,2,markers,0.442029,0.17391305,0.8148148,0.21296297,0.8740458015267175,0.35162213740458015,786.0,0.8253206584677959,0.28767662670051897,0.002360936900801067,0.40994465,Halomonas,genus,
s7__Otu454.0,2,markers,0.44927537,0.24637681,0.9166667,0.2962963,0.9298550016983695,0.36278261931046196,575.0,0.9143371059191209,0.2331902407087322,0.0019429779671330401,0.38108647,Rhodobacterales,order,
s0__Otu107,3,markers + neural network,0.5072464,0.07971015,1.0,0.0,0.9979633401221996,0.009674134419551934,982.0,1.0,0.0,0.0011744405350243143,0.666977,Vibrionaceae,family,
s7__Otu549,2,markers,0.2536232,0.050724637,0.4722222,0.09259259,0.5947275448254761,0.17247852440044092,932.0,0.6172013788464895,0.18331667109538013,0.002467197692896024,0.38069785,Psychrobacter,genus,
s5__Otu245.0,2,markers,0.46376812,0.19565217,0.8796296,0.2777778,0.9187100070970273,0.4183196345319424,677.0,0.8958800801609436,0.2589203032677135,0.0017374385736820333,0.3802308,Flavobacteriaceae,family,
s5__Otu316.0,2,markers,0.48550725,0.1521739,0.9814815,0.2037037,0.9819614131276201,0.3082353312794755,656.0,0.9817783762045261,0.23700460465857182,0.0014502547314610985,0.5028174,Flavobacterium,genus,
s2__RNODE_137_length_1431_cov_4.57559,1,rejected,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.6063994728903395,0.0,0.0012869038607115821,0.0,Bacteria,superkingdom,
s8__Otu352.0,3,markers + neural network,0.2536232,0.06521739,0.537037,0.09259259,0.6034039624164559,0.1599229287090559,519.0,0.6516579481454027,0.14771286918251994,0.0024225056839528854,0.32285574,Oceanospirillales,order,
s0__Otu1739,2,markers,0.2753623,0.07971015,0.5277778,0.10185185,0.5271945214086725,0.1418346316315407,645.0,0.623046923735414,0.15867319735367086,0.002442862546502762,0.33148798,Sphingomonadales,order,
s9__Otu1283,3,markers + neural network,0.42753622,0.17391305,0.7777778,0.1574074,0.7645140518898974,0.2622413043172291,902.0,0.6773372813829389,0.2605480347506072,0.0023893296991060763,0.38666415,Vibrionaceae,family,
s1__Otu376,3,markers + neural network,0.7173913,0.057971016,0.41666666,0.06481481,0.6369047236621828,0.06578947368421052,266.0,0.6978021499754634,0.0740400230986053,0.001238545599728679,0.35966176,Thermoprotei,class,
s3__Otu241.0,3,markers + neural network,0.4710145,0.17391305,0.9814815,0.17592593,0.9823468645042348,0.24195224845149435,642.0,0.9876945166950948,0.163973954284918,0.0018112269889073633,0.46501556,Rhodobacterales,order,
s0__Otu1187,3,markers + neural network,0.42028984,0.16666667,0.8148148,0.18518518,0.7732013957860386,0.2997351309768729,881.0,0.6712793344389698,0.275313709056198,0.0019962187070918084,0.3854368,Pseudoalteromonas,genus,
s5__Otu108.1,2,markers,0.42753622,0.18115942,0.75,0.2037037,0.7843137254901961,0.30231093291808914,714.0,0.7182569575206845,0.2588933501479018,0.0020452842367117497,0.36334804,Gammaproteobacteria,class,
s4__Otu281.0,3,markers + neural network,0.51449275,0.08695652,0.9814815,0.009259259,0.9851946298220375,0.008951406649616368,1173.0,0.9823592981225184,0.0,0.0011630405871731816,0.7375242,Alteromonas,genus,
s6__Otu1321,3,markers + neural network,0.35507247,0.16666667,0.6111111,0.12037037,0.7065280008563962,0.2254477357120613,577.0,0.7016596442663763,0.21727333871135124,0.0018529404479318901,0.35244715,Gammaproteobacteria,class,
s7__Otu771,2,markers,0.44927537,0.1521739,0.8796296,0.21296297,0.9001771235371016,0.37496680757438994,753.0,0.8743744003783996,0.2767424717068125,0.0020181876460150087,0.47625226,Synechococcales,order,
s8__Otu332,3,markers + neural network,0.6231884,0.11594203,0.3425926,0.12037037,0.7222669513172787,0.23172368561957685,497.0,0.6636016094635289,0.24324180624798386,0.0021190674169615635,0.42700288,Nitrososphaerota,phylum,
s9__Otu47.0,3,markers + neural network,0.49275362,0.04347826,0.962963,0.037037037,0.997134670487106,0.022922636103151862,349.0,0.9905215034449217,0.04938164855863016,0.0008254181316410064,0.62765306,Alphaproteobacteria,class,
s3__RNODE_390_length_5825_cov_8.78167,1,rejected,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,169.0,0.6076439785504124,0.0,0.00029006202864920345,0.027049262,Bacteria,superkingdom,
s1__Otu250,3,markers + neural network,0.5,0.14492753,1.0,0.06481481,0.997080291970803,0.08522592809078468,1370.0,0.9977198990053651,0.06707061583776636,0.0014234475314541426,0.7282562,Vibrio,genus,
s0__Otu618.0,2,markers,0.23188406,0.07971015,0.4722222,0.11111111,0.5382893880208334,0.1433215175114625,564.0,0.6189923313470649,0.16138007719820463,0.0026001455257277897,0.32142836,Alphaproteobacteria,class,
s6__RNODE_147_length_1816_cov_3.48216,1,rejected,0.0,0.0,0.0,0.0,0.005747126436781609,0.0,174.0,0.6074000055244504,0.0,6.164088023176972e-05,0.037678465,Bacteria,superkingdom,
s9__RNODE_294_length_6942_cov_7.24595,1,rejected,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,151.0,0.6077746356162383,0.0,0.0002792689359853539,0.030266952,Bacteria,superkingdom,
s5__RNODE_78_length_5103_cov_8.24306,1,rejected,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,134.0,0.6090112090377557,0.0,0.0016379718268845775,0.027245488,-,-,
s3__Otu1146.0,3,markers + neural network,0.39855072,0.13043478,0.712963,0.1388889,0.7626787443759024,0.25316279949528153,606.0,0.6910322097656678,0.23306217727449802,0.0020684195230475785,0.40000263,Flavobacterium,genus,
s5__Otu254,2,markers,0.48550725,0.1884058,0.9722222,0.22222222,0.971164309031556,0.3147650418784854,919.0,0.967535287303981,0.22198622480644487,0.0015678575844312497,0.440641,Shewanella,genus,
s7__Otu881.0,3,markers + neural network,0.46376812,0.21014492,0.9722222,0.25,0.9716343255690586,0.25940331353081597,810.0,0.9541127755770491,0.22077405228094424,0.0017325717759254958,0.6083964,Campylobacter,genus,
s2__Otu318.0,3,markers + neural network,0.3188406,0.1521739,0.6203704,0.1574074,0.6653746061165972,0.2507944153850282,1019.0,0.6512697982032362,0.24161447031388952,0.0025027873792510913,0.3461309,Alteromonadaceae,family,
s4__Otu241.0,2,markers,0.442029,0.2173913,0.8888889,0.2685185,0.8891611535564746,0.3159041311226639,612.0,0.8553655724349192,0.22794885154667938,0.002257123243093086,0.3867082,Rhodobacterales,order,
s3__Otu106,3,markers + neural network,0.5217391,0.0942029,0.9814815,0.046296295,0.9980353634577603,0.10019646365422397,509.0,1.0,0.10291295301985733,0.0015025759604072857,0.5991497,Thermotogales,order,
s3__Otu1918,3,markers + neural network,0.3478261,0.123188406,0.7222222,0.14814815,0.7779495262841721,0.2540442866188297,647.0,0.676720670353811,0.2683247883613312,0.002423605260205957,0.4479656,Micrococcaceae,family,
s6__Otu254,2,markers,0.4347826,0.24637681,0.8981481,0.25,0.929591445757355,0.38862722400988003,922.0,0.9091662170012829,0.24469435304295772,0.0017997522745887566,0.3923189,Shewanella,genus,
s8__Otu130.0,3,markers + neural network,0.5217391,0.123188406,1.0,0.0,1.0,0.04138888994852702,600.0,1.0,0.010861145119757193,0.001220267540906829,0.58937114,Desulfovibrionaceae,family,
s5__Otu810.0,3,markers + neural network,0.442029,0.16666667,0.8518519,0.17592593,0.8279854367455218,0.29192627998898707,642.0,0.7578487436139829,0.2626862219251335,0.0018138648199104313,0.40229866,Flavobacterium,genus,
s6__Otu413,3,markers + neural network,0.32608697,0.13043478,0.6111111,0.14814815,0.7004952435846872,0.26605203302795216,931.0,0.6430520423600685,0.2675663933153868,0.002677368717289816,0.38158202,Marinobacter,genus,
s9__Otu122.0,3,markers + neural network,0.49275362,0.10869565,1.0,0.09259259,0.9874411302982732,0.13958661185703247,637.0,0.9920365016516398,0.09981609374787365,0.0015361823120587518,0.5238988,Rhodobacterales,order,
s5__Otu241.0,3,markers + neural network,0.48550725,0.16666667,0.9907407,0.14814815,0.9930875576036866,0.19226830126503097,651.0,0.9968113350933229,0.1250546378978049,0.0016782501468252163,0.49424165,Rhodobacterales,order,
s7__Otu73,3,markers + neural network,0.5217391,0.13768116,1.0,0.027777778,1.0,0.018209875954522028,1080.0,1.0,0.005370130604683408,0.0012317588953440273,0.65759265,Vibrio,genus,
s6__Otu1913,2,markers,0.54347825,0.0942029,0.3148148,0.074074075,0.5560283255069813,0.10106382978723404,235.0,0.6514747648363503,0.11435935542886053,0.0014206125477907409,0.338759,Thermoprotei,class,
s7__Otu595.0,2,markers,0.49275362,0.18115942,0.9907407,0.24074075,0.9773684853001645,0.33043861790707235,950.0,0.9764866712673833,0.24933232776886274,0.0018150283778084354,0.44754276,Halomonas,genus,
s1__Otu2206,2,markers,0.36956522,0.13768116,0.712963,0.23148148,0.8215765026146042,0.32915831663326656,499.0,0.7594374594173264,0.2376901326389424,0.0019367885727327786,0.34740138,Micrococcales,order,
s3__Otu1545,2,markers,0.38405797,0.14492753,0.6759259,0.18518518,0.7338095299283365,0.3018796992481203,665.0,0.6488649039552754,0.2698915640179255,0.0023595248986505407,0.39029488,Microbacteriaceae,family,
s4__RNODE_470_length_2095_cov_7.42232,1,rejected,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.6065321787311836,0.0,0.0006919218128351496,0.0,Bacteria,superkingdom,
s1__Otu1832,2,markers,0.45652175,0.08695652,0.30555555,0.046296295,0.570631970260223,0.15148698884758363,269.0,0.6410774245153956,0.1699101967070726,0.0023201110051724164,0.34013063,Archaea,superkingdom,
s7__Otu83,3,markers + neural network,0.47826087,0.13768116,0.9907407,0.09259259,0.9904076006772707,0.1807887125358307,834.0,0.993697865676809,0.15180248841103045,0.0015712889013040111,0.57875854,Planococcus,genus,
s9__RNODE_67_length_1419_cov_2.86686,1,rejected,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.6068357815542483,0.0,0.001520912547528517,0.021818954,-,-,
s5__Otu203,2,markers,0.42028984,0.21014492,0.7962963,0.1574074,0.8448121645796064,0.36211560407989996,1118.0,0.7575335877789637,0.29310995018105784,0.0025212547854609104,0.39955953,Stutzerimonas,genus,
s8__Otu79.0,3,markers + neural network,0.5072464,0.123188406,0.9907407,0.09259259,0.9755325976225173,0.08857430571719155,1158.0,0.9744131680623969,0.061829389918565056,0.0012941705668832603,0.64963543,Alteromonas,genus,
s6__Otu2016.0,2,markers,0.44927537,0.21014492,0.8611111,0.25925925,0.8552935733201539,0.3309555982865887,739.0,0.7861619667416097,0.2553945909015534,0.002483749135488613,0.41311288,Hyphomicrobiales,order,
