bin,stage,method,1_completeness_arc,1_contamination_arc,1_completeness_bac,1_contamination_bac,2_completeness,2_contamination,2_num_markers,3_completeness,3_contamination,coding_density,knn_score,taxonomy,taxonomy_level,notes
s1__SP127_S8__X__SP21_S92__c90__k20__genus,2,markers,0.46376812,0.26086956,0.9074074,0.3425926,0.944864388399346,0.43885661280432414,860.0,0.9094245161160456,0.29427222338874354,0.0017049245683334736,0.44740355,Streptococcus,genus,
s8__spades_MRSA7172_S1_L001__X__MIKI-NS20__c90__k2__phylum,3,markers + neural network,0.49275362,0.13768116,0.962963,0.12962963,0.9518132394859298,0.1733656447793534,1417.0,0.9299191937356597,0.1713230438609378,0.0015665616758059314,0.68629,Staphylococcus,genus,
s3__SP57_S43__X__spades_MRSA8007_S12_L001__c75__k2__class,3,markers + neural network,0.3768116,0.057971016,0.8425926,0.009259259,0.8004249404783459,0.03469808187296879,863.0,0.7876846844507495,0.028126306236229377,0.0015585712922151194,0.62527543,Streptococcus,genus,
s8__SP50_S37__X__MIKI-NS20__c60__k2__phylum,3,markers + neural network,0.38405797,0.10869565,0.7314815,0.12037037,0.7165138174634461,0.15012741088867188,872.0,0.651728309403359,0.20680503886101512,0.0021662466856590193,0.48558992,Streptococcus,genus,
s9__spades_ESBL10055_S8_L001__X__spades_And4355_S8_L001__c75__k15__species,3,markers + neural network,0.442029,0.16666667,0.8703704,0.21296297,0.8254777979782061,0.236076332993741,1735.0,0.7684005800844846,0.28646446240621637,0.0016808583054316083,0.47693616,Escherichia coli,species,
s6__MIKI-NS02__X__spades_VRE3253_S17_L001__c75__k10__genus,2,markers,0.47826087,0.35507247,0.9166667,0.35185185,0.9242241168844288,0.5001149144665948,1160.0,0.8795375874636342,0.2846447929327075,0.0022178042092026724,0.4215873,Enterococcus faecalis,species,
s3__SP166_S47__X__SP21_S92__c60__k20__genus,3,markers + neural network,0.33333334,0.2753623,0.6759259,0.41666666,0.734464054854315,0.24319888801619957,843.0,0.624958221675014,0.2823521022116021,0.0016446272856045596,0.44083548,Streptococcus,genus,
s1__SP171_S52__X__spades_VRE3021_S4_L001__c90__k5__order,3,markers + neural network,0.39130434,0.1521739,0.8240741,0.083333336,0.914855673805467,0.14908113059200986,862.0,0.9019191831322593,0.1675537214015136,0.0016901788386237476,0.60979277,Streptococcus,genus,
s7__SP38_S25__X__spades_VRE3786_S19_L001__c75__k5__order,3,markers + neural network,0.39130434,0.1521739,0.7777778,0.18518518,0.8571473204806059,0.22634148084698824,883.0,0.8196731541378155,0.2566414639092449,0.0019565999397221385,0.52349985,Streptococcus,genus,
s9__SP171_S52__X__MIKI-NS20__c75__k10__phylum,3,markers + neural network,0.42753622,0.17391305,0.8240741,0.17592593,0.8749207702781695,0.24781038189160853,842.0,0.8451035583039183,0.2446284353803168,0.0019677477889348946,0.50086164,Streptococcus,genus,
s4__spades_ESBL6515_S2_L001__X__spades_ESBL5780_S5_L001__c75__k10__family,3,markers + neural network,0.48550725,0.18115942,0.9351852,0.19444445,0.8385835633966571,0.12706809800643962,1821.0,0.8023016617526317,0.13664547242617112,0.0014863865248196126,0.5512667,Klebsiella,genus,
s5__SP25_S14__X__MIKI-NS20__c90__k5__phylum,3,markers + neural network,0.34057972,0.07971015,0.7222222,0.027777778,0.8983896097842695,0.06063251695199951,859.0,0.8944594851843871,0.06442474710614504,0.0015235729600298479,0.6687918,Streptococcus,genus,
s3__spades_ESBL7525_S1_L001__X__spades_And5331_S1_L001__c60__k5__family,2,markers,0.39130434,0.16666667,0.75,0.2777778,0.8186601674076782,0.34209026216293187,1838.0,0.7270759009760286,0.3031210453988372,0.0025117087785695817,0.42387196,Escherichia coli,species,
s1__SP72_S55__X__MIKI-NS02__c90__k15__order,2,markers,0.48550725,0.22463769,0.9259259,0.2777778,0.9481438725468212,0.39822135426009975,871.0,0.9324306518592105,0.29963438286436045,0.001960763868482368,0.4741677,Streptococcus,genus,
s8__SP6_S88__X__spades_VRE3387_S5_L001__c90__k20__order,2,markers,0.5,0.3043478,0.9537037,0.33333334,0.9623876037239889,0.43239637332393027,853.0,0.9477373322880577,0.2857022317843013,0.001969117999591906,0.43250942,Streptococcus,genus,
s5__MIKI-NS06__X__MIKI-NS20__c60__k10__phylum,3,markers + neural network,0.3478261,0.123188406,0.6944444,0.14814815,0.7234693877551021,0.20369617695711098,735.0,0.6387640941674056,0.27092724439871096,0.0018065069115051318,0.41791418,Lactobacillus,genus,
s0__SP18_S91__X__MIKI-NS20__c90__k15__phylum,3,markers + neural network,0.48550725,0.10869565,0.9537037,0.11111111,0.9462097738390771,0.15535714693158587,856.0,0.9361298052296274,0.19732277498170453,0.0016384120585657672,0.59258,Streptococcus,genus,
s8__SP74_S57__X__spades_VRE3387_S5_L001__c60__k20__order,3,markers + neural network,0.32608697,0.06521739,0.6851852,0.1388889,0.7030075470042849,0.18959810153248743,846.0,0.6392654346614604,0.2632104166444969,0.0017744292647403571,0.44516838,Streptococcus,genus,
s7__SP126_S7__X__spades_MRSA8013_S11_L001__c60__k5__class,2,markers,0.442029,0.18115942,0.8240741,0.18518518,0.8267281527892785,0.3197096020395305,868.0,0.7415265015642039,0.2855857254564629,0.0024618905478741844,0.45725197,Streptococcus,genus,
s4__SP91_S72__X__spades_VRE3277_S16_L001__c90__k10__order,3,markers + neural network,0.48550725,0.17391305,0.9537037,0.16666667,0.9373964606773773,0.17316905208957922,886.0,0.9285133207661218,0.19462204238510278,0.0017041531024958073,0.5995098,Streptococcus,genus,
s8__SP47_S34__X__SP68_S51__c60__k20__genus,3,markers + neural network,0.4710145,0.24637681,0.8796296,0.28703704,0.7334414347750214,0.1552119129438717,873.0,0.6598151322567383,0.23244338309881452,0.0016250387242617852,0.48853004,Streptococcus,genus,
s8__SP47_S34__X__MIKI-NS20__c60__k10__phylum,3,markers + neural network,0.4057971,0.014492754,0.8055556,0.009259259,0.6466141453495732,0.014178240740740741,864.0,0.6417044975744068,0.019772215629224106,0.0014312368300345912,0.5194855,Streptococcus,genus,
s1__SP81_S64__X__MIKI-NS20__c90__k15__phylum,3,markers + neural network,0.4710145,0.14492753,0.9814815,0.2037037,0.9688115395790289,0.29532146791640534,847.0,0.9587840987942738,0.25158074789459434,0.0017985489475750365,0.52591187,Streptococcus,genus,
s1__SP56_S42__X__MIKI-NS20__c75__k15__phylum,3,markers + neural network,0.41304347,0.11594203,0.8055556,0.1388889,0.8286137051052518,0.1809817773324472,864.0,0.7881295541909311,0.2464486188076368,0.0016691071035680957,0.5152946,Streptococcus,genus,
s5__SP35_S22__X__MIKI-NS20__c75__k5__phylum,3,markers + neural network,0.39855072,0.13768116,0.8333333,0.19444445,0.8792953404017857,0.28776597377232144,875.0,0.829633423694901,0.26548963420943467,0.0021358949004096624,0.4945616,Streptococcus,genus,
s0__SP101_S82__X__MIKI-NS12__c90__k5__family,3,markers + neural network,0.39855072,0.18115942,0.8425926,0.1574074,0.9526406429391504,0.27894594037026404,871.0,0.9371393664916583,0.24233125506747005,0.0018534931938349662,0.5415908,Streptococcus,genus,
s4__SP162_S43__X__SP2_S86__c90__k20__species,2,markers,0.5,0.19565217,0.9722222,0.2962963,0.9578035387689667,0.4105247894463512,865.0,0.9368606432404984,0.28929571045348057,0.0018423720849716843,0.46865207,Streptococcus,genus,
s4__SP95_S76__X__MIKI-NS20__c60__k20__phylum,3,markers + neural network,0.20289855,0.028985508,0.46296296,0.018518519,0.6525323592169436,0.10163777081263548,865.0,0.6331991900117702,0.22275062978710025,0.001573963626363951,0.4775578,Streptococcus,genus,
s1__MIKI-NS09__X__MIKI-NS06__c60__k20__genus,3,markers + neural network,0.38405797,0.19565217,0.712963,0.25925925,0.7424841289278827,0.2355309498460987,632.0,0.6452998564996673,0.2795531751597913,0.0014081859122810657,0.41573554,Lactobacillus,genus,
s1__SP168_S49__X__spades_MRSA8758_S5_L001__c60__k15__class,3,markers + neural network,0.36231884,0.08695652,0.6759259,0.06481481,0.6728232694378203,0.10554290632452129,878.0,0.6270304878630265,0.18859959149227712,0.0016933286655809068,0.4692071,Streptococcus,genus,
s2__spades_ESBL5817_S7_L001__X__spades_And6442_S8_L001__c60__k15__family,3,markers + neural network,0.3768116,0.1521739,0.6851852,0.2037037,0.7393665905691084,0.21028370784496647,1901.0,0.6581033479126375,0.2840197527940354,0.0018492598673634302,0.44106787,Escherichia coli,species,
s9__spades_And8382_S4_L001__X__spades_And6241_S2_L001__c60__k15__family,2,markers,0.4347826,0.13768116,0.8425926,0.33333334,0.8062458935447022,0.3775712775794031,1956.0,0.7032985607673402,0.3132958173748883,0.0022642858561582615,0.39801228,Escherichia coli,species,
s3__SP179_S59__X__SP38_S25__c75__k10__species,3,markers + neural network,0.38405797,0.13043478,0.7037037,0.1388889,0.7978980115284223,0.20994458121102813,862.0,0.7167148836899068,0.26070749684076866,0.0017161479054266533,0.49556577,Streptococcus,genus,
s7__SP9_S6__X__spades_MRSA7129_S1_L001__c75__k20__class,2,markers,0.47826087,0.32608697,0.9351852,0.4351852,0.9546078670726102,0.5808749210133272,850.0,0.9172406796909262,0.28365923220166966,0.0023951104529199734,0.3740786,Streptococcus,genus,
s5__SP35_S22__X__spades_MRSA7172_S1_L001__c60__k2__class,3,markers + neural network,0.39855072,0.10869565,0.75,0.14814815,0.7456206545305024,0.18361244019138756,836.0,0.6712870158456515,0.2411302798498893,0.0021442730412142724,0.4745814,Streptococcus,genus,
s5__SP99_S80__X__spades_MRSA7830_S9_L001__c60__k20__class,2,markers,0.42028984,0.24637681,0.787037,0.32407406,0.8092871517115245,0.365815232117052,865.0,0.7187335034814336,0.28285210615040085,0.0022749531757210433,0.3925938,Streptococcus,genus,
s3__SP124_S6__X__MIKI-NS12__c90__k2__family,3,markers + neural network,0.42028984,0.08695652,0.8055556,0.06481481,0.908615268894313,0.09000380199610711,877.0,0.9004394508842425,0.08032191586547646,0.001562229506001796,0.6706696,Streptococcus,genus,
s6__spades_VRE3342_S6_L001__X__SP120_S2__c60__k20__order,2,markers,0.44927537,0.42753622,0.8703704,0.6296296,0.8341325164380656,0.5310622547546663,1105.0,0.757895365358006,0.2887860188528738,0.0020973498125880946,0.35259888,Enterococcus faecium,species,
s2__spades_ESBL5734_S3_L001__X__spades_ESBL5784_S3_L001__c75__k2__species,3,markers + neural network,0.49275362,0.08695652,0.8796296,0.074074075,0.7793917735153655,0.05826873187870942,1806.0,0.755172953533437,0.059426571460046804,0.0014598577292191763,0.5643731,Escherichia coli,species,
s5__spades_MRSA8758_S5_L001__X__MIKI-NS20__c75__k2__phylum,3,markers + neural network,0.38405797,0.014492754,0.8055556,0.018518519,0.8207243894222203,0.017343787575991598,1403.0,0.795493657609903,0.02492283573865832,0.001347972692567686,0.69741774,Staphylococcus,genus,
s7__SP54_S40__X__SP21_S92__c60__k5__genus,2,markers,0.4057971,0.22463769,0.8425926,0.25,0.837617471184529,0.3529203173140405,852.0,0.7644635875305668,0.2985454076063987,0.0025803145649054477,0.44448876,Streptococcus,genus,
s1__SP130_S11__X__SP113_S91__c60__k15__species,3,markers + neural network,0.29710144,0.10144927,0.6203704,0.14814815,0.7551587422688802,0.230478392706977,864.0,0.6687405784188629,0.28472015610156537,0.0018719265270433709,0.449981,Streptococcus,genus,
s3__SP149_S30__X__spades_VRE3253_S17_L001__c60__k5__order,3,markers + neural network,0.36231884,0.050724637,0.6574074,0.046296295,0.703671175415753,0.05968810856690881,855.0,0.6820615433083131,0.0893807158560312,0.0015727516799847491,0.5278242,Streptococcus,genus,
s9__SP130_S11__X__spades_MRSA7231_S7_L001__c75__k20__class,3,markers + neural network,0.4710145,0.072463766,0.9074074,0.06481481,0.8218700426844924,0.13980829659761956,852.0,0.772630967525771,0.20973747644442436,0.001481400746150008,0.5436134,Streptococcus,genus,
s6__SP110_S88__X__spades_MRSA9344_S6_L001__c75__k2__class,3,markers + neural network,0.39130434,0.06521739,0.8240741,0.083333336,0.7986638218305687,0.09401658586981172,844.0,0.761956281909842,0.11970287914996894,0.0015790037921529507,0.5723148,Streptococcus,genus,
s0__SP72_S55__X__SP68_S51__c60__k20__genus,2,markers,0.42028984,0.2536232,0.8518519,0.37037036,0.8241173504608605,0.5148917512940656,812.0,0.7658758381768473,0.3087024113246185,0.002447821364375961,0.36982536,Streptococcus,genus,
s4__SP88_S94__X__MIKI-NS09__c75__k15__order,2,markers,0.47826087,0.29710144,0.8888889,0.33333334,0.8995537541381694,0.4192933692088366,859.0,0.8504934735861169,0.2839743061648742,0.0020760331142201873,0.42972225,Streptococcus,genus,
s8__SP144_S25__X__MIKI-NS20__c60__k10__phylum,3,markers + neural network,0.3478261,0.057971016,0.7592593,0.09259259,0.7480487979279099,0.17862698745282418,857.0,0.6726990984638128,0.25239747909298055,0.0019379764994560188,0.47403508,Streptococcus,genus,
s6__MIKI-NS24__X__MIKI-NS25__c90__k2__species,3,markers + neural network,0.44927537,0.11594203,0.9537037,0.06481481,0.9250784831605401,0.08770748872615768,743.0,0.9226599737874555,0.03765563794445233,0.0011696549204810436,0.5228972,Bacteroidaceae,family,
s7__SP113_S91__X__spades_VRE3056_S20_L001__c90__k5__order,3,markers + neural network,0.49275362,0.18115942,0.9722222,0.14814815,0.9585724752888203,0.2444198555842333,871.0,0.942447945048528,0.2318116487238568,0.0018085716040553018,0.5643867,Streptococcus,genus,
s1__SP50_S37__X__MIKI-NS20__c90__k20__phylum,3,markers + neural network,0.45652175,0.123188406,0.9259259,0.17592593,0.9328423425349223,0.1351958507766372,868.0,0.9244362033232842,0.17624346625227424,0.0015264360233464517,0.605059,Streptococcus,genus,
s8__SP63_S49__X__SP94_S75__c75__k15__species,2,markers,0.45652175,0.24637681,0.8055556,0.33333334,0.8489950655263439,0.37656875627710823,879.0,0.7783387494666948,0.3061539453760042,0.0019185971217845512,0.4316223,Streptococcus,genus,
s9__SP50_S37__X__MIKI-NS12__c60__k5__family,3,markers + neural network,0.41304347,0.050724637,0.787037,0.10185185,0.6643671190181372,0.10532117297739096,877.0,0.6236184318065356,0.1364330663298285,0.0017317613825843026,0.4814552,Streptococcus,genus,
s1__SP45_S32__X__MIKI-NS20__c75__k15__phylum,3,markers + neural network,0.46376812,0.10144927,0.8518519,0.14814815,0.8521505610734087,0.1798304896200857,868.0,0.8129489798529086,0.2289361312761652,0.00166314990935833,0.5398212,Streptococcus,genus,
s5__SP112_S90__X__MIKI-NS12__c75__k2__family,3,markers + neural network,0.42753622,0.06521739,0.8148148,0.027777778,0.7990194934762515,0.03274554360034929,879.0,0.7834207243284748,0.029214640593835047,0.001512714389322426,0.64020514,Streptococcus,genus,
s4__spades_ESBL5660_S7_L001__X__spades_And6166_S1_L001__c60__k5__family,3,markers + neural network,0.4057971,0.13043478,0.6851852,0.14814815,0.7999539559347588,0.29216374625936586,1710.0,0.7150699447303,0.2993175356640554,0.0023637950511570423,0.42988008,Escherichia coli,species,
s5__SP3_S87__X__MIKI-NS12__c90__k2__family,3,markers + neural network,0.44927537,0.123188406,0.9074074,0.11111111,0.9224270587692612,0.13709311770953342,868.0,0.9110598504957085,0.14403153169350535,0.001657754266498216,0.6372865,Streptococcus,genus,
s8__SP173_S54__X__spades_VRE3783_S7_L001__c75__k20__order,2,markers,0.4347826,0.26086956,0.8796296,0.33333334,0.9292841587530779,0.5027047131871016,863.0,0.8937898096547786,0.28821921733458566,0.002326129423004743,0.40314612,Streptococcus,genus,
s1__SP124_S6__X__MIKI-NS20__c75__k20__phylum,3,markers + neural network,0.32608697,0.11594203,0.7037037,0.1574074,0.8093446898228914,0.19191612317724135,824.0,0.7643538453751804,0.2619111187340594,0.0016709461255858097,0.50112504,Streptococcus,genus,
s7__SP122_S4__X__spades_VRE3056_S20_L001__c90__k10__order,3,markers + neural network,0.47826087,0.04347826,0.9722222,0.009259259,0.9163886566865279,0.06835637773786273,868.0,0.9081678931093751,0.06391864677591627,0.0014563822012162852,0.67085886,Streptococcus,genus,
s0__spades_ESBL5909_S5_L001__X__spades_ESBL8075_S12_L001__c90__k10__family,3,markers + neural network,0.42753622,0.06521739,0.8240741,0.046296295,0.919832393594457,0.08130834760709046,1768.0,0.9131099720954033,0.08682578347072652,0.0014856748343823152,0.66202545,Escherichia coli,species,
s6__spades_And8423_S6_L001__X__spades_ESBL7359_S3_L001__c75__k15__family,3,markers + neural network,0.48550725,0.23913044,0.8240741,0.16666667,0.8296171377555295,0.2242590528391002,1865.0,0.7714195409082856,0.27456556715028224,0.0016377241678885166,0.47949636,Klebsiella pneumoniae,species,
s7__spades_ESBL5402_S6_L001__X__spades_And6100_S3_L001__c90__k20__family,2,markers,0.51449275,0.22463769,0.962963,0.2962963,0.9743897151425888,0.4286275227864583,1830.0,0.9593696867885068,0.3071073529330421,0.0017570742635104298,0.46196175,Escherichia coli,species,
s4__SP171_S52__X__MIKI-NS20__c90__k2__phylum,3,markers + neural network,0.44927537,0.057971016,0.9351852,0.018518519,0.9290341144333237,0.026286483360325685,868.0,0.9219359943219776,0.003004240997945322,0.0014909897295783603,0.7171345,Streptococcus,genus,
s8__SP126_S7__X__SP152_S33__c60__k2__species,3,markers + neural network,0.3768116,0.072463766,0.6759259,0.074074075,0.6351480701742651,0.06529680452390349,876.0,0.6294690316146154,0.10041678229003759,0.0016858390325197304,0.5049514,Streptococcus,genus,
s6__SP176_S56__X__SP68_S51__c75__k10__genus,2,markers,0.48550725,0.24637681,0.9259259,0.42592594,0.9244925791541643,0.5238448060368487,854.0,0.8876266806300726,0.28507217485708614,0.0024913928732703053,0.41648176,Streptococcus,genus,
s7__SP122_S4__X__MIKI-NS20__c90__k5__phylum,3,markers + neural network,0.47826087,0.07971015,0.9814815,0.06481481,0.9238452823480703,0.07376471312914026,868.0,0.9177616065285239,0.08448717280478825,0.0015430218037241592,0.6658623,Streptococcus,genus,
s6__SP157_S38__X__spades_VRE3766_S8_L001__c90__k5__order,3,markers + neural network,0.32608697,0.08695652,0.7407407,0.06481481,0.9053770080636481,0.10524302153034407,871.0,0.8999064008542178,0.13263015006723555,0.001569490289828807,0.634043,Streptococcus,genus,
s3__spades_And4246_S5_L001__X__spades_And9387_S6_L001__c60__k10__species,2,markers,0.442029,0.2536232,0.8055556,0.2685185,0.8437972790093592,0.3770694635846288,1970.0,0.7713918300116112,0.3170534422355929,0.0023715380999190165,0.40824378,Klebsiella pneumoniae,species,
s6__spades_MRSA9344_S6_L001__X__SP103_S83__c90__k15__class,2,markers,0.5,0.35507247,1.0,0.5092593,0.9792918804206903,0.5661974730921405,1398.0,0.9557059901443864,0.29596482937086205,0.0019494383655077276,0.43851823,Staphylococcus aureus,species,
s5__SP87_S70__X__MIKI-NS13__c60__k20__class,2,markers,0.4057971,0.1521739,0.7407407,0.2037037,0.7923986761419622,0.3300800838985959,888.0,0.7100891490581784,0.27989766213606415,0.0023699130575488077,0.39437732,Streptococcus,genus,
